record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
f07eb6ec043e1321-table1-R29,2026-05-27,ulsan-ulju,,청사포,복합문화센터 추진 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,390000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R29,,,
f07eb6ec043e1321-table1-R30,2026-05-28,ulsan-ulju,,진미불고기,산사태 재난대비 훈련 추진 직원 격려 오찬 간담회 개최 경비 지급,364000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R30,,,
f07eb6ec043e1321-table1-R31,2026-05-28,ulsan-ulju,,일류불고기,지방선거 업무 추진 직원 격려 만찬 간담회 개최 경비 지급,450000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R31,,,
f07eb6ec043e1321-table1-R32,2026-05-28,ulsan-ulju,,㈜옛간,울주군 홍보 기념품 구입(참기름),1590000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R32,,,
f07eb6ec043e1321-table1-R33,2026-05-29,ulsan-ulju,,덤 냉칼국수,물놀이 안전관리 관련 논의를 위한 관계 직원 오찬 간담회 개최 경비 지급,74500,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R33,,,
f07eb6ec043e1321-table1-R34,2026-05-29,ulsan-ulju,,대복,소나무재선충병 방제관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,450000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R34,,,
379dc220cf175b1e-table1-R3,2026-02-02,ulsan-ulju,,만희네가마솥밥,기획예산실 직원격려 오찬 간담회 개최경비 지급,209500,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R3,,,
379dc220cf175b1e-table1-R4,2026-02-03,ulsan-ulju,,율리전복밥,노인일자리 발대식 추진 관계 직원 격려 오찬 간담회 개최 경비 지급,90000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R4,,,
379dc220cf175b1e-table1-R5,2026-02-03,ulsan-ulju,,미진돌곱창,울주형 관광사업 추진관련 협의를 위한 관계자 만찬 간담회 개최 경비 지급,376000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R5,,,
379dc220cf175b1e-table1-R6,2026-02-05,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[총무과 ],50000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R6,,,
379dc220cf175b1e-table1-R7,2026-02-05,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[여성가족과 ],50000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R7,,,
379dc220cf175b1e-table1-R8,2026-02-05,ulsan-ulju,,고스트블랙,국비 공모 사업 등 관계 직원 격려를 위한 만찬 간담회 개최 경비 지급,410000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R8,,,
379dc220cf175b1e-table1-R9,2026-02-05,ulsan-ulju,,노방촌,고향사랑기부제 업무 논의를 위한 관계자 오찬 간담회 개최 경비 지급,116000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R9,,,
379dc220cf175b1e-table1-R10,2026-02-06,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[울산자유총연맹 울주군지회장 ],50000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R10,,,
379dc220cf175b1e-table1-R11,2026-02-06,ulsan-ulju,,공원불고기,마을공동체 만들기 추진 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,400000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R11,,,
379dc220cf175b1e-table1-R12,2026-02-09,ulsan-ulju,,가마정,고액체납자 징수관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,175000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R12,,,
379dc220cf175b1e-table1-R13,2026-02-10,ulsan-ulju,,내고향한우장터,주민자치회 운영 활성화 논의를 위한 관계 직원 오찬 간담회 개최 경비 지급,64000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R13,,,
379dc220cf175b1e-table1-R14,2026-02-10,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[산림휴양과 ],50000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R14,,,
379dc220cf175b1e-table1-R15,2026-02-10,ulsan-ulju,,타다시,폐기물 매립장 조성 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,400000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R15,,,
379dc220cf175b1e-table1-R16,2026-02-11,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[일자리지원과 ],50000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R16,,,
379dc220cf175b1e-table1-R17,2026-02-11,ulsan-ulju,,율리정,가사돌봄서비스 사업 관련 논의를 위한 관계자 오찬 간담회 개최 경비 지급,92000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R17,,,
379dc220cf175b1e-table1-R18,2026-02-12,ulsan-ulju,,아지네투,소상공인 특례보증 추진을 위한 관계자 만찬 간담회 개최 경비 지급,190000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R18,,,
379dc220cf175b1e-table1-R19,2026-02-13,ulsan-ulju,,고을추어탕,장보기 행사 추진 직원 격려 오찬 간담회 개최 경비 지급,151000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R19,,,
379dc220cf175b1e-table1-R20,2026-02-19,ulsan-ulju,,주전수산,임기제공무원 임용 추진 직원 격려 만찬 간담회 개최 경비 지급,490000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R20,,,
379dc220cf175b1e-table1-R21,2026-02-20,ulsan-ulju,,미담영양돌솥밥,다회용기 지원사업 관련 논의를 위한 관계 직원 오찬 간담회 개최 경비 지급,138000,379dc220cf175b1e4f6e361c3ef4a809fe784e8a085a9940aa4ced3d72f4452a,table1:R21,,,
